Project Name,Project ID,Team Name,Team ID
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,darwin,8ab62f81-49ae-4f13-8ebc-610b032b20d7
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,martech,545ae713-6412-414e-bd64-412ed2fa9356
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-legend,210d54ab-d550-494f-b371-377b13e13567
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-iris,9e25a8d5-2dc5-4ed1-a25b-3b811a946dfe
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,Engineering_All,86f202b2-cd04-4b4a-aa90-75d339fe9229
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,abwp,7ad16001-7d61-44a0-a416-430ad7618dfb
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,freight_factor,1e132168-9ac0-48d9-805e-a7986cb2071b
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,mdm,afff1336-be5a-4abb-bca6-c5d20a53ad65
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-canada-bees-delivery,bce7e7cc-6771-40a7-b783-49c898f2695c
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,brand_websites,4ac6016c-d6e7-4296-88fd-af13dc1bd7bd
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,product_ marketing,c6c8ae70-881e-4784-b343-e60f43407eaa
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz_adapters,dd80f676-b838-4e37-8840-4a16164dd548
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-freight-factor,f5dfc898-fe2e-4638-9ecd-a8a1bd99156b
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,bi_platform,f85f6d3c-80b8-4dc8-a5c9-32ddefc7271a
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,ps2,2db0bc8c-7599-448d-87fb-aa1398fdd883
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,legal_corp_affairs,ef2faf73-0415-4ae1-99af-e8839cb108fb
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-intelligent-shipment,7cdb2513-604d-4afd-90fd-cdd907f92d36
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,lola,b269305c-7dd4-46f2-9fd5-2e514d1593a8
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,supply,3e30a7fa-9710-49dc-85c2-2a10f22917b7
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,one_portal,3a37938c-4099-404e-85c7-266f985bb0ef
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,data_services,1defdb5a-f4c8-402b-a6d8-f04484293959
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,engineering_frontend_web,564757b3-5386-48e4-b5dd-9a87ee32ddff
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-case,dad32210-af56-4bfc-8b6c-58063633a932
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,qsi,4b1754b9-b3ce-4abc-b5f3-c42baf72b1ad
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,data_ and_analytics,9f54a5d4-4ae1-4eaf-b33b-c9d16cd524af
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,Frontend_Mobile,608cf871-1703-40d1-8bd0-2145e4101571
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,dse_contractors,7001dff4-e04f-4abd-b1e8-aaf11bfce192
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naz-product-supply-2,d6aa9f0e-57d1-414f-91fd-badf0d4dd401
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,people,42da35c9-c22e-44db-968d-254b1f133534
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,docs_beertech,3ee3a8bb-ed2a-424a-894b-61119bd0fc69
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,financial_planning_and_analysis,9a5ac75c-1cd8-4fb0-82b7-b38d59b7b9c6
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,Frontend_Design,e7419772-202b-4be5-9cce-b12cc94ccb77
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,pricing,ba4a086e-5343-4c51-87c8-f13b3044a149
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,naztech,cae90730-9dd2-43ad-8db9-de821e9796f2
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,ca_bees_delivery,8ee7b669-f14d-4bdc-9ecf-1f4a7e6b7d5f
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,bees_campaign_manager,27c7da0b-7e3c-4619-afad-c59bd2ee98ad
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,product_office,7ad62c79-d33e-47b8-99a3-5d29d1f67350
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,engineering_backend,deeb1551-0b5f-4b45-bb8f-99d4cc9ca7d1
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,engineering_frontend,1d120ab2-7f31-4af3-91b3-bff04fdafff7
naz_tech_test,7a00042f-7c2d-4e2e-be6e-8d21c71aa10a,data_services_core,8e1dd33c-cb7b-40fc-a16c-5f770a32eca1
